Last Update,Bitcoin Value,Bitcoin Volatility 5:1,Bitcoin Volatility 5:1 mean,Bitcoin Volatility 5:1 std,Bitcoin Volatility 5:8,Bitcoin Volatility 5:8 mean,Bitcoin Volatility 5:8 std,Bitcoin Volatility 5:24,Bitcoin Volatility 5:24 mean,Bitcoin Volatility 5:24 std,Bitcoin Volatility 30:8,Bitcoin Volatility 30:8 mean,Bitcoin Volatility 30:8 std,Bitcoin Volatility 30:24,Bitcoin Volatility 30:24 mean,Bitcoin Volatility 30:24 std,Bitcoin Volatility 30:168,Bitcoin Volatility 30:168 mean,Bitcoin Volatility 30:168 std,Doge Value,Doge Volatility 5:1,Doge Volatility 5:1 mean,Doge Volatility 5:1 std,Doge Volatility 5:8,Doge Volatility 5:8 mean,Doge Volatility 5:8 std,Doge Volatility 5:24,Doge Volatility 5:24 mean,Doge Volatility 5:24 std,Doge Volatility 30:8,Doge Volatility 30:8 mean,Doge Volatility 30:8 std,Doge Volatility 30:24,Doge Volatility 30:24 mean,Doge Volatility 30:24 std,Doge Volatility 30:168,Doge Volatility 30:168 mean,Doge Volatility 30:168 std
2024-12-23 12:25:02,93287.0,0.0,96.8,111.84195197787913,0.0,96.8,111.84195197787913,0.0,96.8,111.84195197787913,258.0,318.2,115.91678049359376,258.0,318.2,115.91678049359376,258.0,318.2,115.91678049359376,0.311374,0.0,0.0003338999999999981,0.0005550110008919741,0.0,0.0003338999999999981,0.0005550110008919741,0.0,0.0003338999999999981,0.0005550110008919741,0.00023499999999998522,0.00133439999999998,0.0011487357398461992,0.00023499999999998522,0.00133439999999998,0.0011487357398461992,0.00023499999999998522,0.00133439999999998,0.0011487357398461992
2024-12-23 12:30:02,93160.0,127.0,99.54545454545455,106.49259470626457,127.0,99.54545454545455,106.49259470626457,127.0,99.54545454545455,106.49259470626457,312.0,317.1666666666667,103.71001237424797,312.0,317.1666666666667,103.71001237424797,312.0,317.1666666666667,103.71001237424797,0.31175,0.00037600000000004297,0.0003377272727272749,0.0005266826541493638,0.00037600000000004297,0.0003377272727272749,0.0005266826541493638,0.00037600000000004297,0.0003377272727272749,0.0005266826541493638,0.0003830000000000222,0.0011758333333333204,0.0010984240377316264,0.0003830000000000222,0.0011758333333333204,0.0010984240377316264,0.0003830000000000222,0.0011758333333333204,0.0010984240377316264
2024-12-23 12:35:01,93160.0,0.0,91.25,105.52477089635055,0.0,91.25,105.52477089635055,0.0,91.25,105.52477089635055,312.0,316.42857142857144,94.69399337314053,312.0,316.42857142857144,94.69399337314053,312.0,316.42857142857144,94.69399337314053,0.31175,0.0,0.0003095833333333353,0.0005115485329029415,0.0,0.0003095833333333353,0.0005115485329029415,0.0,0.0003095833333333353,0.0005115485329029415,0.0003830000000000222,0.0010625714285714208,0.0010465390352877096,0.0003830000000000222,0.0010625714285714208,0.0010465390352877096,0.0003830000000000222,0.0010625714285714208,0.0010465390352877096
2024-12-23 12:40:02,93148.0,12.0,85.15384615384616,103.3955561213393,12.0,85.15384615384616,103.3955561213393,12.0,85.15384615384616,103.3955561213393,324.0,317.375,87.71046117767253,324.0,317.375,87.71046117767253,324.0,317.375,87.71046117767253,0.311264,0.00048600000000004195,0.0003231538461538512,0.0004922084325015596,0.00048600000000004195,0.0003231538461538512,0.0004922084325015596,0.00048600000000004195,0.0003231538461538512,0.0004922084325015596,0.00048600000000004195,0.0009904999999999983,0.0009901186076136691,0.00048600000000004195,0.0009904999999999983,0.0009901186076136691,0.00048600000000004195,0.0009904999999999983,0.0009901186076136691
2024-12-23 12:45:02,93148.0,0.0,65.92307692307692,92.89641322324339,0.0,79.07142857142857,101.91283174716162,0.0,79.07142857142857,101.91283174716162,324.0,318.1111111111111,82.0753380200844,324.0,318.1111111111111,82.0753380200844,324.0,318.1111111111111,82.0753380200844,0.311264,0.0,0.0002178461538461582,0.0003844582435397136,0.0,0.0003000714285714333,0.0004807205272034123,0.0,0.0003000714285714333,0.0004807205272034123,0.00048600000000004195,0.0009344444444444476,0.0009413145211765031,0.00048600000000004195,0.0009344444444444476,0.0009413145211765031,0.00048600000000004195,0.0009344444444444476,0.0009413145211765031
2024-12-23 12:50:02,92870.0,278.0,87.3076923076923,107.33233794728767,278.0,92.33333333333333,110.82654830645865,278.0,92.33333333333333,110.82654830645865,417.0,328.0,83.46123518003898,417.0,328.0,83.46123518003898,417.0,328.0,83.46123518003898,0.310418,0.0008459999999999579,0.00028292307692307807,0.00041490590530433093,0.0008459999999999579,0.00033646666666666827,0.00048420536768527885,0.0008459999999999579,0.00033646666666666827,0.00048420536768527885,0.0013319999999999999,0.0009742000000000029,0.0008963400644348583,0.0013319999999999999,0.0009742000000000029,0.0008963400644348583,0.0013319999999999999,0.0009742000000000029,0.0008963400644348583
2024-12-23 12:55:02,92870.0,0.0,66.15384615384616,93.46108473035372,0.0,86.5625,109.52866824108959,0.0,86.5625,109.52866824108959,417.0,336.09090909090907,83.6019790979311,417.0,336.09090909090907,83.6019790979311,417.0,336.09090909090907,83.6019790979311,0.310418,0.0,0.0001770769230769251,0.00025906030878878824,0.0,0.0003154375000000015,0.00047528952141475284,0.0,0.0003154375000000015,0.00047528952141475284,0.0013319999999999999,0.0010067272727272752,0.0008571588056957678,0.0013319999999999999,0.0010067272727272752,0.0008571588056957678,0.0013319999999999999,0.0010067272727272752,0.0008571588056957678
2024-12-23 13:00:02,92615.0,255.0,85.76923076923077,104.52444199496583,255.0,96.47058823529412,113.6469960266542,255.0,96.47058823529412,113.6469960266542,545.0,353.5,99.95408036602699,545.0,353.5,99.95408036602699,545.0,353.5,99.95408036602699,0.309314,0.0011040000000000494,0.0002620000000000058,0.00035816918720999987,0.0011040000000000494,0.00036182352941176903,0.0004983569548142851,0.0011040000000000494,0.00036182352941176903,0.0004983569548142851,0.0024360000000000492,0.0011258333333333398,0.0009155126565167815,0.0024360000000000492,0.0011258333333333398,0.0009155126565167815,0.0024360000000000492,0.0011258333333333398,0.0009155126565167815
2024-12-23 13:05:02,92615.0,0.0,77.23076923076923,106.80055699461016,0.0,91.11111111111111,112.57410050529013,0.0,91.11111111111111,112.57410050529013,545.0,368.2307692307692,109.44949660776109,545.0,368.2307692307692,109.44949660776109,545.0,368.2307692307692,109.44949660776109,0.309314,0.0,0.00024392307692308387,0.00036550067522475127,0.0,0.0003417222222222263,0.0004909413293754068,0.0,0.0003417222222222263,0.0004909413293754068,0.0024360000000000492,0.0012266153846153943,0.0009488718335003185,0.0024360000000000492,0.0012266153846153943,0.0009488718335003185,0.0024360000000000492,0.0012266153846153943,0.0009488718335003185
2024-12-23 13:10:02,92625.0,10.0,78.0,106.23244953089115,10.0,86.84210526315789,110.97360204515844,10.0,86.84210526315789,110.97360204515844,533.0,380.0,114.00404851110804,533.0,380.0,114.00404851110804,533.0,380.0,114.00404851110804,0.310383,0.0010690000000000421,0.0003261538461538563,0.00042194368624140337,0.0010690000000000421,0.00038000000000000604,0.0005054421606650787,0.0010690000000000421,0.00038000000000000604,0.0005054421606650787,0.0019500000000000073,0.0012782857142857238,0.0009319211281063373,0.0019500000000000073,0.0012782857142857238,0.0009319211281063373,0.0019500000000000073,0.0012782857142857238,0.0009319211281063373
2024-12-23 13:15:02,92625.0,0.0,66.6923076923077,106.09931245094901,0.0,82.5,109.74539913626879,0.0,82.5,109.74539913626879,533.0,390.2,116.74404236864264,533.0,390.2,116.74404236864264,533.0,390.2,116.74404236864264,0.310383,0.0,0.0003120769230769341,0.00043009155256730296,0.0,0.00036100000000000574,0.000499245325202798,0.0,0.00036100000000000574,0.000499245325202798,0.0019500000000000073,0.001323066666666676,0.0009146162713452692,0.0019500000000000073,0.001323066666666676,0.0009146162713452692,0.0019500000000000073,0.001323066666666676,0.0009146162713452692
